,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
7945,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2020.0,$781.5K,$986K,$951.8K,$954K,$956K,$963.3K,$959.9K,$957.7K,$965.8K,$983.1K,$999.4K,$1M,Washington Park West
7946,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2019.0,$882.1K,$879.5K,$877.4K,$883.2K,$877.5K,$879.9K,$879.2K,$883.1K,$884.8K,$870.6K,$841.1K,$814.2K,Washington Park West
7947,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2018.0,$816.7K,$822.8K,$835.4K,$849.3K,$856.4K,$855.9K,$860.9K,$862.9K,$870.8K,$875K,$876.7K,$883.1K,Washington Park West
7948,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2017.0,$755.4K,$766.3K,$780.8K,$781.9K,$787.9K,$791.4K,$791.5K,$789.5K,$794.9K,$797.1K,$803.3K,$810.8K,Washington Park West
7949,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2016.0,$729.1K,$738.9K,$737K,$745K,$746.8K,$755.6K,$758.6K,$763.6K,$735K,$735.9K,$740.9K,$745.8K,Washington Park West
7950,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2015.0,$640.7K,$653.2K,$658.1K,$663K,$665.7K,$669.4K,$682.9K,$691.2K,$696.9K,$705.8K,$712K,$717.1K,Washington Park West
7951,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2014.0,$549.6K,$548.8K,$541.7K,$560K,$580.8K,$576.6K,$563.2K,$566.5K,$599K,$599K,$627.5K,$632.9K,Washington Park West
7952,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2013.0,$513.4K,$513.8K,$528K,$543K,$535.1K,$539.5K,$539.3K,$542.4K,$546.1K,$544.9K,$546.7K,$550.1K,Washington Park West
7953,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2012.0,,,,,,,,,,,$507.6K,$515.2K,Washington Park West
7954,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2011.0,,,,,,,,,,,,,Washington Park West
7955,13352990,https://www.zillow.com/homedetails/445-S-Emerson-St-Denver-CO-80209/13352990_zpid/,"$1,199,999","445 S Emerson Street, Denver, CO 80209",445 S Emerson Street,Denver,CO,80209,1200000.0,,,,,,,,2010.0,,,,,,,,,,,,,Washington Park West
7956,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2022.0,$305.5K,$310.5K,$322K,$326.7K,$330K,$327.3K,$322.9K,$315.5K,$316.8K,$317.8K,$375K,,Indian Creek
7957,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2021.0,$289.9K,$292.4K,$294K,$309.9K,$315K,$305.2K,$297K,$291.3K,$290.3K,$294.6K,$296.8K,$299K,Indian Creek
7958,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2020.0,$269.2K,$273.6K,$276.1K,$276.7K,$276.1K,$277.5K,$277.6K,$277.2K,$274.7K,$278.9K,$284.4K,$287.3K,Indian Creek
7959,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2019.0,$269.3K,$268K,$265.7K,$267.5K,$265.1K,$266.9K,$264K,$265.2K,$267.5K,$266.9K,$266.4K,$267.2K,Indian Creek
7960,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2018.0,$236.8K,$238K,$263.3K,$268.7K,$271.4K,$272.8K,$274.5K,$262.5K,$267K,$266.4K,$268.3K,$267.5K,Indian Creek
7961,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2017.0,$228.6K,$233.8K,$239.5K,$232.6K,$231.2K,$229.9K,$229.8K,$230.6K,$230.6K,$238.7K,$241.3K,$243.4K,Indian Creek
7962,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2016.0,$185.5K,$190.1K,$190.2K,$198.5K,$197.7K,$202.8K,$206.8K,$209K,$211.9K,$203.1K,$205.6K,$223.4K,Indian Creek
7963,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2015.0,$170.6K,$175.2K,$178.9K,$179.5K,$179.6K,$180.1K,$179.2K,$180.3K,$181.9K,$186.1K,$189.8K,$185.6K,Indian Creek
7964,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2014.0,$132.3K,$134.4K,$143.9K,$144.6K,$156.7K,$159.2K,$160.2K,$166.6K,$166.9K,$167.9K,$168.5K,$172.9K,Indian Creek
7965,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2013.0,$112.5K,$111.5K,$121K,$122.7K,$122.4K,$125.7K,$127K,$130.3K,$130.6K,$131.5K,$132.1K,$132.8K,Indian Creek
7966,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2012.0,,,,,,,,,,,$115.8K,$114.6K,Indian Creek
7967,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2011.0,,,,,,,,,,,,,Indian Creek
7968,13409828,https://www.zillow.com/homedetails/1772-S-Trenton-St-APT-5-Denver-CO-80231/13409828_zpid/,"$375,000","1772 S Trenton Street  Unit 5, Denver, CO 80231",1772 S Trenton Street  Unit 5,Denver,CO,80231,375000.0,,,,,,,,2010.0,,,,,,,,,,,,,Indian Creek
7969,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2022.0,$532.4K,$540.3K,$576.2K,$588.4K,$583.6K,$574.5K,$551.6K,$528.8K,$585K,$585K,$584.1K,,Hale
7970,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2021.0,$475.2K,$475.4K,$479.4K,$519.2K,$528.7K,$538.9K,$535.5K,$520.7K,$513.3K,$515K,$520.4K,$521.3K,Hale
7971,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2020.0,$432.7K,$427.3K,$430.3K,$430.6K,$425.3K,$427.2K,$426.9K,$436.6K,$470.1K,$471.1K,$465.6K,$464.1K,Hale
7972,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2019.0,$414.4K,$412.1K,$407.5K,$415.6K,$416.9K,$427.1K,$425.1K,$431.2K,$419K,$424.1K,$424.3K,$427K,Hale
7973,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2018.0,$421.7K,$419.4K,$409.1K,$418.6K,$420.6K,$410K,$420.4K,$420K,$419K,$415.3K,$419.7K,$413K,Hale
7974,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2017.0,$393K,$399K,$407.9K,$409.1K,$425.5K,$430.1K,$418.4K,$429K,$436.3K,$438.9K,$433.8K,$435.6K,Hale
7975,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2016.0,$354.4K,$364.5K,$365.2K,$372.4K,$373.4K,$372.5K,$377.8K,$378K,$382.1K,$384.4K,$385.3K,$397.2K,Hale
7976,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2015.0,$276.6K,$285.1K,$286.9K,$290.6K,$348K,$345.8K,$345.5K,$338.7K,$347.1K,$342.8K,$350.3K,$343K,Hale
7977,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2014.0,$256.4K,$256.4K,$258.8K,$260.9K,$262K,$259.5K,$259.3K,$262.9K,$265.6K,$266.9K,$268.5K,$273.5K,Hale
7978,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2013.0,$269.8K,$262.3K,$256.5K,$251.4K,$243.6K,$238.2K,$244.2K,$248.8K,$253.9K,$252.8K,$254.8K,$255.8K,Hale
7979,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2012.0,,,,,,,,,,,$266.1K,$268.9K,Hale
7980,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2011.0,,,,,,,,,,,,,Hale
7981,13392715,https://www.zillow.com/homedetails/4535-E-14th-Ave-Denver-CO-80220/13392715_zpid/,"$585,000","4535 E 14th Avenue, Denver, CO 80220",4535 E 14th Avenue,Denver,CO,80220,585001.0,,,,,,,,2010.0,,,,,,,,,,,,,Hale
7982,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2022.0,$545.9K,$550.6K,$604.8K,$630.9K,$622.8K,$613.2K,$593K,$573.8K,$565.6K,$564.3K,$520.6K,,Rosedale
7983,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2021.0,$549.1K,$557.7K,$563.1K,$594.5K,$615.4K,$587.8K,$568.8K,$545.1K,$533.6K,$535.2K,$536K,$537.1K,Rosedale
7984,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2020.0,$487.7K,$495K,$499.2K,$496.7K,$501.7K,$502.5K,$506.5K,$514K,$508K,$518.1K,$531.4K,$538.6K,Rosedale
7985,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2019.0,$495.4K,$497.6K,$496.8K,$498.3K,$494.9K,$498.1K,$495.8K,$495.3K,$490.9K,$490.4K,$489K,$488.8K,Rosedale
7986,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2018.0,$441.4K,$441.7K,$472.1K,$470.6K,$478.7K,$483.5K,$488.9K,$488.9K,$485.2K,$487.6K,$489K,$497.8K,Rosedale
7987,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2017.0,$419.7K,$425.7K,$434.6K,$434.6K,$439.8K,$443.7K,$444.5K,$438.5K,$444.1K,$439.1K,$434.2K,$446.6K,Rosedale
7988,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2016.0,$369.2K,$372.6K,$373.4K,$375.4K,$376.2K,$379.8K,$382.8K,$385K,$390.1K,$391.8K,$399.4K,$417.4K,Rosedale
7989,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2015.0,$300K,$309.2K,$315.8K,$323K,$338.7K,$339K,$340.7K,$344.7K,$355.8K,$356.3K,$357.3K,$363.9K,Rosedale
7990,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2014.0,$276.3K,$276.3K,$276.9K,$279K,$283.7K,$285.5K,$285.1K,$290.7K,$292.7K,$296.6K,$296.3K,$307.7K,Rosedale
7991,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2013.0,$251.1K,$254.4K,$260.3K,$264K,$260.6K,$262.4K,$264.2K,$267.8K,$274.4K,$272.3K,$271.4K,$272.6K,Rosedale
7992,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2012.0,,,,,,,,,,,$254.2K,$255.1K,Rosedale
7993,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2011.0,,,,,,,,,,,,,Rosedale
7994,13376628,https://www.zillow.com/homedetails/2235-S-Downing-St-Denver-CO-80210/13376628_zpid/,"$525,000","2235 S Downing Street, Denver, CO 80210",2235 S Downing Street,Denver,CO,80210,516600.0,,,,,,,,2010.0,,,,,,,,,,,,,Rosedale
7995,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2022.0,$767.1K,$791.6K,$851.2K,$873.2K,$868.9K,$851.1K,$812.9K,$781.5K,$772.9K,$699.2K,$706.8K,,Hale
7996,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2021.0,$655.4K,$668.4K,$680.1K,$716.8K,$750.3K,$759.6K,$756.3K,$733.9K,$726.8K,$731K,$740.2K,$753.3K,Hale
7997,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2020.0,$596.1K,$598.2K,$604K,$608.2K,$611.9K,$620.4K,$615.5K,$617.6K,$637.4K,$635.7K,$630.7K,$631.7K,Hale
7998,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2019.0,$563.8K,$568.4K,$571.5K,$574.2K,$571.5K,$566.6K,$567.4K,$568.9K,$591.2K,$586.7K,$584.2K,$587.5K,Hale
7999,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2018.0,$625.9K,$630.3K,$625.6K,$609.1K,$586.7K,$576.9K,$576.7K,$570.6K,$571K,$572K,$573.7K,$571.2K,Hale
8000,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2017.0,$579.9K,$590.8K,$602.5K,$603K,$608.5K,$611K,$610.7K,$607.8K,$611.5K,$613.3K,$619.3K,$625K,Hale
8001,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2016.0,$535.1K,$540.3K,$537K,$542.9K,$544.7K,$553K,$555.2K,$558.4K,$561.9K,$565.1K,$568.3K,$570.5K,Hale
8002,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2015.0,$432.9K,$465.1K,$482.7K,$487.6K,$490.1K,$492.9K,$499.3K,$504.7K,$509.6K,$517.2K,$522.6K,$526.7K,Hale
8003,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2014.0,$404.6K,$399.9K,$402.3K,$409.3K,$428.3K,$421.8K,$417.4K,$423.4K,$427.7K,$430.2K,$428.7K,$438.4K,Hale
8004,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2013.0,$347.8K,$348.3K,$351.9K,$354.4K,$362.7K,$385.1K,$391K,$390.2K,$393.1K,$400.7K,$394.2K,$396.1K,Hale
8005,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2012.0,,,,,,,,,,,$341.5K,$345.3K,Hale
8006,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2011.0,,,,,,,,,,,,,Hale
8007,13394464,https://www.zillow.com/homedetails/748-Glencoe-St-Denver-CO-80220/13394464_zpid/,"$711,000","748 Glencoe Street, Denver, CO 80220",748 Glencoe Street,Denver,CO,80220,706300.0,,,,,,,,2010.0,,,,,,,,,,,,,Hale
8008,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2022.0,$297.5K,$302.4K,$317K,$324.3K,$327.5K,$317.3K,$295.3K,$296.2K,$299K,$374.1K,$354.2K,,Capitol Hill
8009,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2021.0,$290.1K,$289.3K,$289K,$301.9K,$311.7K,$304.2K,$299K,$294.1K,$291.8K,$292.4K,$293.8K,$293.9K,Capitol Hill
8010,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2020.0,$287.1K,$283.2K,$283.7K,$284.2K,$282K,$283.2K,$281.2K,$276.4K,$275.8K,$280.1K,$283.2K,$290.2K,Capitol Hill
8011,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2019.0,$296K,$286.3K,$284.9K,$288.6K,$281.1K,$277.4K,$283.3K,$280.7K,$287.2K,$286K,$285.8K,$286.2K,Capitol Hill
8012,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2018.0,$276.8K,$271.9K,$271.1K,$272.2K,$283.2K,$286.1K,$285.2K,$289.1K,$294.1K,$298K,$297.4K,$298.4K,Capitol Hill
8013,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2017.0,$226.7K,$232K,$250.4K,$258.9K,$260K,$266.2K,$264.1K,$257.2K,$263.6K,$270.5K,$282.1K,$289.4K,Capitol Hill
8014,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2016.0,$230K,$234.5K,$234.5K,$238.1K,$241.8K,$245.9K,$249.1K,$232K,$228.5K,$231.6K,$226.7K,$227.5K,Capitol Hill
8015,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2015.0,$183.3K,$187.6K,$190.3K,$196.8K,$201K,$205K,$208.6K,$214.9K,$218.1K,$221.2K,$225.8K,$230.1K,Capitol Hill
8016,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2014.0,$157.6K,$158.6K,$159K,$159.5K,$166K,$166.2K,$164.2K,$170.5K,$171.4K,$176K,$178.8K,$180.9K,Capitol Hill
8017,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2013.0,$144.9K,$146.6K,$148.3K,$147.9K,$153.6K,$157.9K,$157.6K,$153.7K,$153.2K,$156.6K,$157.1K,$156.3K,Capitol Hill
8018,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2012.0,,,,,,,,,,,$142.6K,$143.2K,Capitol Hill
8019,13333768,https://www.zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,"$360,000","800 Washington Street  Unit 1003, Denver, CO 80203",800 Washington Street  Unit 1003,Denver,CO,80203,375000.0,,,,,,,,2011.0,,,,,,,,,,,,,Capitol Hill
